Run ID,Event ID,QP Creation Time [ns],Patch Copy Number,Patch IX,Patch IY,Patch Center X [um],Patch Center Y [um],QPs Created
0,26064,2720.02,839,2,1,400,200,2
0,26073,80732.8,839,2,1,400,200,4
0,26088,66745.4,1502,19,1,3800,200,2
0,26106,74555.1,839,2,1,400,200,2
0,26137,18695.6,1502,19,1,3800,200,2
0,26140,14844.2,839,2,1,400,200,2
0,26144,57075.9,1502,19,1,3800,200,2
0,26160,184880,1502,19,1,3800,200,2
0,26166,92792.2,1502,19,1,3800,200,2
0,26172,25333.1,1502,19,1,3800,200,2
0,26182,162.096,839,2,1,400,200,10
0,26205,820.021,839,2,1,400,200,4
